Id,Origin,Destination,Type,Vol
4738,126823,4980,Veh,0.0004
4739,126823,42618,Veh,0.35761025
4740,126823,42620,Veh,1.19166875
4741,126823,42928,Veh,1.119751
4742,126823,43404,Veh,16.1948035
4743,126823,43405,Veh,104.2292138
4744,126823,43407,Veh,12.285099
4745,126823,43500,Veh,22.809392
4746,126823,43503,Veh,0.00570725
4747,126823,43511,Veh,23.4539325
4748,126823,43513,Veh,36.605103
4749,126823,51251,Veh,36.00871
4750,126823,51271,Veh,22.0158445
4751,126823,52220,Veh,103.7546045
4752,126823,52456,Veh,0.10254475
4753,126823,52733,Veh,0.61762125
4754,126823,65137,Veh,0.62875225
4755,126823,118515,Veh,0.004643
4756,126823,119547,Veh,74.91830725
4757,126823,119548,Veh,23.2573715
4758,126823,126254,Veh,4.74580325
4759,126823,126288,Veh,0.79594075
4760,126823,126857,Veh,79.003442
4761,126823,127093,Veh,0.03736275
4762,126823,127217,Veh,66.40073525
4763,126823,127589,Veh,6.30059025
4764,126823,128299,Veh,0.15528975
4765,126823,129233,Veh,1.1805
4766,126857,4032,Veh,0.01497125
4767,126857,4080,Veh,127.0545525
4768,126857,4100,Veh,19.8360425
4769,126857,4101,Veh,0.527912
4770,126857,4102,Veh,52.4382855
4771,126857,4103,Veh,2.1048445
4772,126857,4104,Veh,0.12634625
4773,126857,4105,Veh,0.431321
4774,126857,4106,Veh,2.1110345
4775,126857,4107,Veh,0.277664
4776,126857,4108,Veh,0.15475175
4777,126857,4165,Veh,0.03573675
4778,126857,4166,Veh,0.00939975
4779,126857,4167,Veh,0.12370125
4780,126857,4168,Veh,0.00340775
4781,126857,4186,Veh,0.0201925
4782,126857,4187,Veh,0.0018425
4783,126857,4188,Veh,0.02221975
4784,126857,4189,Veh,0.00752325
4785,126857,4190,Veh,0.002948
4786,126857,4191,Veh,0.00503175
4787,126857,4192,Veh,0.0172695
4788,126857,4919,Veh,11.86849225
4789,126857,4920,Veh,0.1343195
4790,126857,4926,Veh,0.011209
4791,126857,4928,Veh,0.00917175
4792,126857,4929,Veh,0.007756
4793,126857,4947,Veh,0.939763
4794,126857,4949,Veh,0.56936225
4795,126857,4950,Veh,0.02123075
4796,126857,4951,Veh,0.035967
4797,126857,4952,Veh,0.026012
4798,126857,4954,Veh,0.0029785
4799,126857,4955,Veh,0.0202245
4800,126857,4956,Veh,0.0379825
4801,126857,4957,Veh,0.01125225
4802,126857,4979,Veh,0.02083625
4803,126857,4980,Veh,0.01386175
4804,126857,42620,Veh,0.00529975
4805,126857,42826,Veh,0.025159
4806,126857,43348,Veh,56.543012
4807,126857,43500,Veh,0.00718775
4808,126857,52733,Veh,0.135727
4809,126857,65137,Veh,0.14808825
4810,126857,119417,Veh,0.28182825
4811,126857,119548,Veh,1.21236875
4812,126857,126254,Veh,0.1208025
4813,126857,126288,Veh,0.26911325
4814,126857,126823,Veh,0.377678
4815,126857,127589,Veh,0.312489
4816,126857,127644,Veh,0.02511275
4817,126857,128022,Veh,0.00771825
4818,126857,128299,Veh,0.01286725
4819,126857,128768,Veh,0.00361
4820,126857,129085,Veh,0.00142525
4821,126857,140472,Veh,259.4938087
4822,126857,149939,Veh,0.4636985
4823,126857,150019,Veh,0.017723
4824,126857,150027,Veh,0.019813
4825,126857,150033,Veh,0.000858
4826,127093,4032,Veh,0.00149525
4827,127093,4080,Veh,0.0022445
4828,127093,4100,Veh,0.0254055
4829,127093,4101,Veh,0.01715525
4830,127093,4102,Veh,0.06749425
4831,127093,4103,Veh,0.0019685
4832,127093,4104,Veh,97.66999175
4833,127093,4105,Veh,75.31042725
4834,127093,4106,Veh,0.03646525
4835,127093,4107,Veh,90.9982475
4836,127093,4108,Veh,91.8014535
4837,127093,4165,Veh,17.430519
4838,127093,4166,Veh,17.57731175
4839,127093,4167,Veh,18.484697
4840,127093,4168,Veh,4.237871
4841,127093,4186,Veh,3.0208785
4842,127093,4187,Veh,1.5336275
4843,127093,4188,Veh,4.1008165
4844,127093,4189,Veh,1.78753075
4845,127093,4190,Veh,1.3475835
4846,127093,4191,Veh,1.73986575
4847,127093,4192,Veh,3.71324
4848,127093,4919,Veh,2.82729575
4849,127093,4920,Veh,20.70597175
4850,127093,4926,Veh,2.22843575
4851,127093,4928,Veh,1.71765375
4852,127093,4929,Veh,0.65522675
4853,127093,4947,Veh,5.1763855
4854,127093,4949,Veh,3.525823
4855,127093,4950,Veh,2.617758
4856,127093,4951,Veh,2.19405325
4857,127093,4952,Veh,2.911885
4858,127093,4954,Veh,1.24231925
4859,127093,4955,Veh,2.40454125
4860,127093,4956,Veh,2.88908325
4861,127093,4957,Veh,6.71913
4862,127093,4979,Veh,1.80938975
4863,127093,4980,Veh,0.973202
4864,127093,42618,Veh,0.23547
4865,127093,42620,Veh,1.45144375
4866,127093,42826,Veh,3.7556625
4867,127093,42928,Veh,0.00106575
4868,127093,43348,Veh,7.06437875
4869,127093,43404,Veh,0.474425
4870,127093,43405,Veh,0.00820425
4871,127093,43407,Veh,0.03800175
4872,127093,43500,Veh,0.0053035
4873,127093,43513,Veh,0.0007715
4874,127093,51251,Veh,0.0093155
4875,127093,51271,Veh,0.0685615
4876,127093,52238,Veh,0.06295475
4877,127093,52733,Veh,16.24606425
4878,127093,65137,Veh,19.533158
4879,127093,119417,Veh,0.063604
4880,127093,126823,Veh,0.0333695
4881,127093,127217,Veh,0.8447365
4882,127093,127589,Veh,51.3512885
4883,127093,127644,Veh,20.00923675
4884,127093,128009,Veh,5.79997425
4885,127093,128022,Veh,6.40652625
4886,127093,128299,Veh,2.24589525
4887,127093,128395,Veh,0.00057525
4888,127093,128448,Veh,0.00681875
4889,127093,128768,Veh,2.82779075
4890,127093,129085,Veh,0.001982
4891,127093,140472,Veh,0.205541
4892,127093,149939,Veh,0.011354
4893,127093,150019,Veh,1.1630885
4894,127093,150026,Veh,0.002461
4895,127093,150027,Veh,1.77283425
4896,127093,150033,Veh,0.38470125
4897,127093,151976,Veh,0.6859685
4898,127093,152075,Veh,0.0017475
4899,127217,4032,Veh,2.1498185
4900,127217,4080,Veh,30.23416225
4901,127217,4100,Veh,17.243955
4902,127217,4101,Veh,14.17472725
4903,127217,4102,Veh,13.93094375
4904,127217,4103,Veh,1.478139
4905,127217,4104,Veh,12.3239845
4906,127217,4105,Veh,80.74337925
4907,127217,4106,Veh,25.95432475
4908,127217,4107,Veh,31.70942575
4909,127217,4108,Veh,14.499301
4910,127217,4165,Veh,7.4290625
4911,127217,4166,Veh,1.49131225
4912,127217,4167,Veh,2.902591
4913,127217,4168,Veh,2.7454045
4914,127217,4186,Veh,2.399992
4915,127217,4187,Veh,0.44517125
4916,127217,4188,Veh,1.6216465
4917,127217,4189,Veh,0.8594585
4918,127217,4190,Veh,1.31611275
4919,127217,4191,Veh,0.73783825
4920,127217,4192,Veh,2.0724885
4921,127217,4919,Veh,1.4904285
4922,127217,4920,Veh,9.24202825
4923,127217,4926,Veh,0.877228
4924,127217,4928,Veh,0.4398955
4925,127217,4929,Veh,0.79756975
4926,127217,4947,Veh,2.526493
4927,127217,4949,Veh,1.14167125
4928,127217,4950,Veh,1.98079475
4929,127217,4951,Veh,1.820565
4930,127217,4952,Veh,1.604301
4931,127217,4954,Veh,0.86081575
4932,127217,4955,Veh,1.18197375
4933,127217,4956,Veh,2.15001275
4934,127217,4957,Veh,3.69573675
4935,127217,4979,Veh,0.5033735
4936,127217,4980,Veh,0.271901
4937,127217,42826,Veh,3.03826275
4938,127217,42928,Veh,0.00018925
4939,127217,43348,Veh,4.6100515
4940,127217,43405,Veh,0.2692415
4941,127217,43407,Veh,0.004667
4942,127217,43500,Veh,0.13645675
4943,127217,43513,Veh,0.0398375
4944,127217,52220,Veh,0.028426
4945,127217,52238,Veh,14.866908
4946,127217,52733,Veh,5.72429175
4947,127217,65137,Veh,7.63404225
4948,127217,119417,Veh,54.08645
4949,127217,119548,Veh,1.32320125
4950,127217,126254,Veh,0.10313175
4951,127217,126288,Veh,17.239835
4952,127217,126823,Veh,35.170387
4953,127217,126857,Veh,0.01601875
4954,127217,127093,Veh,0.093757
4955,127217,127589,Veh,9.30259225
4956,127217,127644,Veh,14.0013455
4957,127217,128009,Veh,2.7530905
4958,127217,128022,Veh,1.58800275
4959,127217,128395,Veh,0.00093875
4960,127217,128448,Veh,0.0015815
4961,127217,128768,Veh,1.5743015
4962,127217,129085,Veh,0.000306
4963,127217,140472,Veh,22.168785
4964,127217,149939,Veh,3.83816575
4965,127217,150019,Veh,1.01305225
4966,127217,150026,Veh,0.00306425
4967,127217,150027,Veh,2.08327725
4968,127217,150033,Veh,0.23814325
4969,127217,151976,Veh,0.01520675
4970,127589,4032,Veh,13.25950825
4971,127589,4080,Veh,9.098671
4972,127589,4100,Veh,11.92298
4973,127589,4101,Veh,5.7162825
4974,127589,4102,Veh,9.98275975
4975,127589,4103,Veh,1.185266
4976,127589,4104,Veh,15.6453665
4977,127589,4105,Veh,10.7577025
4978,127589,4106,Veh,5.0903335
4979,127589,4107,Veh,10.9315235
4980,127589,4108,Veh,32.8655535
4981,127589,4165,Veh,438.659708
4982,127589,4166,Veh,3.6123965
4983,127589,4167,Veh,189.6940323
4984,127589,4168,Veh,0.1568395
4985,127589,4186,Veh,0.51995625
4986,127589,4187,Veh,0.02815875
4987,127589,4188,Veh,0.233327
4988,127589,4189,Veh,0.029271
4989,127589,4190,Veh,0.062234
4990,127589,4191,Veh,0.06997825
4991,127589,4192,Veh,2.8605635
4992,127589,4919,Veh,3.374349
4993,127589,4920,Veh,44.2396975
4994,127589,4926,Veh,0.24781
4995,127589,4928,Veh,0.17846225
4996,127589,4929,Veh,0.1297585
4997,127589,4947,Veh,49.98497775
4998,127589,4949,Veh,2.3777245
4999,127589,4950,Veh,2.2056655
5000,127589,4951,Veh,0.29166775
5001,127589,4952,Veh,0.22341725
5002,127589,4954,Veh,0.13221625
5003,127589,4955,Veh,0.57634475
5004,127589,4956,Veh,0.069337
5005,127589,4957,Veh,17.815324
5006,127589,4979,Veh,0.07227575
5007,127589,4980,Veh,0.00059375
5008,127589,42618,Veh,0.0052665
5009,127589,42826,Veh,0.24317375
5010,127589,43348,Veh,6.1447995
5011,127589,43404,Veh,38.948589
5012,127589,43405,Veh,0.16162475
5013,127589,43407,Veh,36.05044275
5014,127589,43500,Veh,31.4994285
5015,127589,43511,Veh,29.6146555
5016,127589,43513,Veh,20.02633025
5017,127589,51251,Veh,166.3555408
5018,127589,51271,Veh,0.089317
5019,127589,52220,Veh,0.03563075
5020,127589,52238,Veh,14.7995135
5021,127589,52733,Veh,1.57930425
5022,127589,65137,Veh,1.220621
5023,127589,119417,Veh,17.09247875
5024,127589,119547,Veh,0.288506
5025,127589,119548,Veh,2.5665045
5026,127589,126254,Veh,3.11560825
5027,127589,126288,Veh,60.0854555
5028,127589,126823,Veh,4.98250575
5029,127589,126857,Veh,5.93661625
5030,127589,127093,Veh,121.9281095
5031,127589,127217,Veh,36.50241775
5032,127589,127644,Veh,20.83490025
5033,127589,128009,Veh,0.49011725
5034,127589,128022,Veh,3.23812475
5035,127589,128299,Veh,0.003717
5036,127589,128768,Veh,0.33572475
5037,127589,129085,Veh,0.42055775
5038,127589,140472,Veh,6.44313625
5039,127589,149939,Veh,1.85226675
5040,127589,150019,Veh,0.0946865
5041,127589,150027,Veh,0.078965
5042,127589,150033,Veh,0.095528
5043,127589,151976,Veh,0.38180025
5044,127589,152075,Veh,0.39362425
5045,127644,4032,Veh,0.2271685
5046,127644,4080,Veh,1.690384
5047,127644,4100,Veh,0.09559425
5048,127644,4101,Veh,0.169804
5049,127644,4102,Veh,1.549807
5050,127644,4103,Veh,0.2348465
5051,127644,4104,Veh,3.47386425
5052,127644,4105,Veh,7.75229075
5053,127644,4106,Veh,0.6093315
5054,127644,4107,Veh,9.78131225
5055,127644,4108,Veh,13.54249375
5056,127644,4165,Veh,124.7524673
5057,127644,4166,Veh,3.35958275
5058,127644,4167,Veh,0.07138325
5059,127644,4168,Veh,0.03274825
5060,127644,4187,Veh,0.00620325
5061,127644,4188,Veh,0.0145535
5062,127644,4189,Veh,0.01503275
5063,127644,4190,Veh,0.01802075
5064,127644,4191,Veh,0.0173615
5065,127644,4192,Veh,0.08014575
5066,127644,4919,Veh,46.07155475
5067,127644,4920,Veh,50.90355625
5068,127644,4947,Veh,228.6396995
5069,127644,4949,Veh,0.018922
5070,127644,4950,Veh,0.07118075
5071,127644,4954,Veh,0.00023725
5072,127644,4955,Veh,0.041397
5073,127644,4956,Veh,0.03549975
5074,127644,4957,Veh,5.460048
5075,127644,42618,Veh,0.000578
5076,127644,42928,Veh,0.0079885
5077,127644,43404,Veh,5.9320475
5078,127644,43405,Veh,1.606459
5079,127644,43407,Veh,94.504386
5080,127644,43500,Veh,2.06733975
5081,127644,43511,Veh,0.177877
5082,127644,43513,Veh,56.26463875
5083,127644,51251,Veh,544.103497
5084,127644,51271,Veh,39.1802305
5085,127644,52220,Veh,7.11632825
5086,127644,113906,Veh,7.25509375
5087,127644,118515,Veh,0.00302975
5088,127644,119417,Veh,0.10850825
5089,127644,119547,Veh,0.08632675
5090,127644,119548,Veh,1.9652405
5091,127644,126254,Veh,5.7840465
5092,127644,126288,Veh,0.39831225
5093,127644,126823,Veh,0.001333
5094,127644,126857,Veh,3.72979025
5095,127644,127093,Veh,18.2365835
5096,127644,127217,Veh,8.73976525
5097,127644,127589,Veh,79.04889075
5098,127644,128299,Veh,0.0001045
5099,127644,129233,Veh,0.994808
5100,127644,129456,Veh,0.00740925
5101,127644,149939,Veh,0.00085525
5102,128009,4032,Veh,2.02402125
5103,128009,4080,Veh,7.04137275
5104,128009,4100,Veh,0.0025405
5105,128009,4101,Veh,1.56140425
5106,128009,4102,Veh,6.67857275
5107,128009,4103,Veh,0.59312875
5108,128009,4104,Veh,6.94670025
5109,128009,4105,Veh,4.02594825
5110,128009,4106,Veh,0.83813725
5111,128009,4107,Veh,3.53574525
5112,128009,4108,Veh,1.38933
5113,128009,4165,Veh,3.49696925
5114,128009,4166,Veh,0.49132175
5115,128009,4167,Veh,13.1193215
5116,128009,4168,Veh,15.0873575
5117,128009,4187,Veh,0.07530825
5118,128009,4188,Veh,0.1030205
5119,128009,4189,Veh,0.1059345
5120,128009,4190,Veh,0.166435
5121,128009,4191,Veh,0.23184375
5122,128009,4192,Veh,16.90873275
5123,128009,4919,Veh,52.14313825
5124,128009,4920,Veh,12.19461225
5125,128009,4926,Veh,0.00824825
5126,128009,4947,Veh,107.501036
5127,128009,4949,Veh,192.1604653
5128,128009,4950,Veh,13.102435
5129,128009,4951,Veh,0.01224875
5130,128009,4952,Veh,0.00904975
5131,128009,4954,Veh,0.00055625
5132,128009,4956,Veh,0.0352115
5133,128009,4957,Veh,6.16315
5134,128009,42928,Veh,0.14324725
5135,128009,43404,Veh,0.3567245
5136,128009,43405,Veh,0.077832
5137,128009,43407,Veh,7.135783
5138,128009,43500,Veh,7.435435
5139,128009,43511,Veh,0.376732
5140,128009,43513,Veh,22.66634075
5141,128009,51251,Veh,19.6800605
5142,128009,51271,Veh,2.685972
5143,128009,52220,Veh,22.856352
5144,128009,113906,Veh,6.019809
5145,128009,118515,Veh,4.242617
5146,128009,119417,Veh,1.29839125
5147,128009,119547,Veh,0.0310355
5148,128009,119548,Veh,3.209156
5149,128009,126254,Veh,2.9136085
5150,128009,126288,Veh,0.2454325
5151,128009,126857,Veh,3.1930715
5152,128009,127093,Veh,1.58390825
5153,128009,127217,Veh,0.58774725
5154,128009,127589,Veh,2.06281925
5155,128009,128917,Veh,0.004825
5156,128009,129233,Veh,0.17883625
5157,128009,129456,Veh,8.50614375
5158,128009,149939,Veh,0.0005395
5159,128022,4032,Veh,1.35361225
5160,128022,4080,Veh,3.10341
5161,128022,4100,Veh,0.05238375
5162,128022,4101,Veh,0.92135025
5163,128022,4102,Veh,0.73726025
5164,128022,4103,Veh,0.23113975
5165,128022,4104,Veh,2.220076
5166,128022,4105,Veh,2.30747375
5167,128022,4106,Veh,0.3814675
5168,128022,4107,Veh,2.26213775
5169,128022,4108,Veh,5.74320575
5170,128022,4165,Veh,66.989209
5171,128022,4166,Veh,1.60306275
5172,128022,4167,Veh,49.79115925
5173,128022,4168,Veh,50.9431525
5174,128022,4186,Veh,0.01023325
5175,128022,4187,Veh,0.019518
5176,128022,4188,Veh,0.0333035
5177,128022,4189,Veh,0.03497925
5178,128022,4190,Veh,0.025902
5179,128022,4191,Veh,0.024441
5180,128022,4192,Veh,34.9303615
5181,128022,4919,Veh,14.05193525
5182,128022,4920,Veh,8.3225725
5183,128022,4929,Veh,0.00160025
5184,128022,4947,Veh,26.17106375
5185,128022,4949,Veh,86.413011
5186,128022,4950,Veh,53.86566475
5187,128022,4954,Veh,0.00622275
5188,128022,4956,Veh,0.04086625
5189,128022,4957,Veh,23.72240825
5190,128022,42620,Veh,0.0485345
5191,128022,42928,Veh,0.01451075
5192,128022,43348,Veh,0.03702
5193,128022,43404,Veh,1.120224
5194,128022,43405,Veh,0.220474
5195,128022,43407,Veh,43.06303475
5196,128022,43500,Veh,0.38140975
5197,128022,43511,Veh,0.13948975
5198,128022,43513,Veh,11.92231125
5199,128022,51251,Veh,187.794824
5200,128022,51271,Veh,28.691942
5201,128022,52220,Veh,1.2707695
5202,128022,52733,Veh,0.03010575
5203,128022,65137,Veh,0.1119435
5204,128022,113906,Veh,2.35780275
5205,128022,118515,Veh,138.9600338
5206,128022,119417,Veh,1.35805625
5207,128022,119547,Veh,0.071738
5208,128022,119548,Veh,0.68253475
5209,128022,126254,Veh,5.37071675
5210,128022,126288,Veh,0.0806605
5211,128022,126857,Veh,1.8070415
5212,128022,127093,Veh,8.00340225
5213,128022,127217,Veh,3.06691175
5214,128022,127589,Veh,17.24229825
5215,128022,128917,Veh,0.015678
5216,128022,129233,Veh,0.025766
5217,128022,129456,Veh,0.266779
5218,128299,4032,Veh,0.657061
5219,128299,4080,Veh,0.2466265
5220,128299,4100,Veh,1.0444685
5221,128299,4101,Veh,0.70048975
5222,128299,4102,Veh,0.898918
5223,128299,4103,Veh,0.3365845
5224,128299,4104,Veh,2.539335
5225,128299,4105,Veh,2.175175
5226,128299,4106,Veh,0.67429075
5227,128299,4107,Veh,0.956369
5228,128299,4108,Veh,1.36283775
5229,128299,4165,Veh,19.286145
5230,128299,4166,Veh,0.75679775
5231,128299,4167,Veh,7.92443925
5232,128299,4168,Veh,9.862633
5233,128299,4186,Veh,226.8284783
5234,128299,4187,Veh,89.70889
5235,128299,4188,Veh,15.85251675
5236,128299,4189,Veh,52.46782475
5237,128299,4190,Veh,4.740581
5238,128299,4191,Veh,13.00789875
5239,128299,4192,Veh,4.80769825
5240,128299,4919,Veh,0.000346
5241,128299,4920,Veh,1.1094615
5242,128299,4926,Veh,0.000767
5243,128299,4929,Veh,0.0234335
5244,128299,4947,Veh,0.0011945
5245,128299,4949,Veh,0.000867
5246,128299,4950,Veh,4.1141955
5247,128299,4951,Veh,0.003442
5248,128299,4952,Veh,0.001241
5249,128299,4954,Veh,0.02406525
5250,128299,4955,Veh,0.015579
5251,128299,4956,Veh,0.1168
5252,128299,4957,Veh,0.30132025
5253,128299,42618,Veh,276.9833213
5254,128299,42620,Veh,0.01634725
5255,128299,42826,Veh,0.00069425
5256,128299,42928,Veh,0.40941375
5257,128299,43404,Veh,0.0501275
5258,128299,43407,Veh,0.229259
5259,128299,43500,Veh,0.053847
5260,128299,43511,Veh,0.2550495
5261,128299,43513,Veh,0.13736475
5262,128299,51251,Veh,0.0729555
5263,128299,51271,Veh,0.70795775
5264,128299,52220,Veh,0.04676675
5265,128299,118515,Veh,0.59694225
5266,128299,119417,Veh,2.4698945
5267,128299,126288,Veh,0.00612225
5268,128299,126823,Veh,0.31233875
5269,128299,126857,Veh,0.03606725
5270,128299,127093,Veh,0.31180325
5271,128299,127217,Veh,0.0254785
5272,128299,128768,Veh,0.0003775
5273,128299,128917,Veh,43.2223905
5274,128299,129233,Veh,15.17655925
5275,128299,129456,Veh,1.05507825
5276,128395,4032,Veh,0.0014935
5277,128395,4100,Veh,0.00360175
5278,128395,4101,Veh,0.0057815
5279,128395,4102,Veh,0.51905425
5280,128395,4103,Veh,0.00034425
5281,128395,4104,Veh,0.00399025
5282,128395,4108,Veh,0.00338625
5283,128395,4165,Veh,0.02346875
5284,128395,4166,Veh,0.00101825
5285,128395,4167,Veh,0.00828375
5286,128395,4168,Veh,0.01198075
5287,128395,4187,Veh,0.04343725
5288,128395,4188,Veh,0.02261775
5289,128395,4189,Veh,0.0206455
5290,128395,4190,Veh,0.008622
5291,128395,4191,Veh,0.00930875
5292,128395,4192,Veh,0.00804225
5293,128395,4919,Veh,8.28827575
5294,128395,4920,Veh,0.012995
5295,128395,4926,Veh,65.48655875
5296,128395,4928,Veh,142.3837773
5297,128395,4929,Veh,0.09059925
5298,128395,4947,Veh,25.996242
5299,128395,4949,Veh,25.91221
5300,128395,4950,Veh,0.008399
5301,128395,4951,Veh,64.57640375
5302,128395,4952,Veh,37.02954575
5303,128395,4954,Veh,0.022989
5304,128395,4955,Veh,26.13776725
5305,128395,4956,Veh,0.0186425
5306,128395,4957,Veh,0.29024775
5307,128395,4979,Veh,84.45046525
5308,128395,4980,Veh,18.62702575
5309,128395,42826,Veh,44.30560225
5310,128395,51251,Veh,0.00199975
5311,128395,51271,Veh,0.3625595
5312,128395,119417,Veh,0.0240895
5313,128395,126288,Veh,0.0421295
5314,128395,128448,Veh,0.788115
5315,128395,128768,Veh,14.0879645
5316,128395,128917,Veh,0.00118125
5317,128395,129456,Veh,0.15814875
5318,128395,140472,Veh,0.00077775
5319,128395,150019,Veh,2.64702625
5320,128395,150026,Veh,21.42533825
5321,128395,150027,Veh,93.73550725
5322,128395,150033,Veh,1.37117575
5323,128448,4032,Veh,0.015155
5324,128448,4080,Veh,0.00403275
5325,128448,4100,Veh,0.004307
5326,128448,4101,Veh,0.00071275
5327,128448,4102,Veh,0.00160025
5328,128448,4104,Veh,0.087006
5329,128448,4105,Veh,0.06241425
5330,128448,4106,Veh,0.01605625
5331,128448,4107,Veh,0.0850735
5332,128448,4108,Veh,0.10446325
5333,128448,4165,Veh,1.6083165
5334,128448,4166,Veh,0.094531
5335,128448,4167,Veh,0.607977
5336,128448,4168,Veh,0.85892275
5337,128448,4186,Veh,20.29955275
5338,128448,4187,Veh,45.03492175
5339,128448,4188,Veh,2.676933
5340,128448,4189,Veh,4.45409225
5341,128448,4190,Veh,0.66226775
5342,128448,4191,Veh,0.657749
5343,128448,4192,Veh,0.492992
5344,128448,4920,Veh,0.2753985
5345,128448,4926,Veh,4.02132375
5346,128448,4928,Veh,41.98151925
5347,128448,4929,Veh,42.192834
5348,128448,4950,Veh,0.18849925
5349,128448,4954,Veh,11.659577
5350,128448,4956,Veh,0.63197525
5351,128448,4957,Veh,0.0957775
5352,128448,4979,Veh,21.20310075
5353,128448,4980,Veh,15.11075875
5354,128448,42618,Veh,12.38528575
5355,128448,42620,Veh,331.3498203
5356,128448,42928,Veh,2.658871
5357,128448,43404,Veh,0.715231
5358,128448,43405,Veh,0.03277325
5359,128448,43407,Veh,0.70939575
5360,128448,43500,Veh,0.22262775
5361,128448,43511,Veh,0.00877525
5362,128448,43513,Veh,0.22036675
5363,128448,51251,Veh,2.5528065
5364,128448,51271,Veh,2.01222825
5365,128448,52220,Veh,1.518146
5366,128448,52238,Veh,0.003113
5367,128448,52733,Veh,2.827073
5368,128448,65137,Veh,0.071045
5369,128448,113906,Veh,7.05482225
5370,128448,118515,Veh,4.24550025
5371,128448,126254,Veh,0.04595825
5372,128448,126288,Veh,0.22557775
5373,128448,126857,Veh,0.125143
5374,128448,127093,Veh,0.917712
5375,128448,127217,Veh,0.1770425
5376,128448,127589,Veh,0.1383895
5377,128448,128299,Veh,0.31567825
5378,128448,128395,Veh,0.47400825
5379,128448,128917,Veh,30.78866975
5380,128448,129233,Veh,2.0577295
5381,128448,129456,Veh,3.247953
5382,128448,150012,Veh,2.61204275
5383,128448,150019,Veh,25.60478625
5384,128448,150027,Veh,0.8390365
5385,128448,150033,Veh,21.45176525
5386,128768,4032,Veh,0.07125
5387,128768,4080,Veh,0.05401425
5388,128768,4101,Veh,0.00049425
5389,128768,4103,Veh,0.00385825
5390,128768,4104,Veh,1.37077825
5391,128768,4105,Veh,0.815813
5392,128768,4106,Veh,0.347506
5393,128768,4107,Veh,1.39038975
5394,128768,4108,Veh,1.6175395
5395,128768,4165,Veh,13.32412775
5396,128768,4166,Veh,0.64219175
5397,128768,4167,Veh,5.43997625
5398,128768,4168,Veh,6.939044
5399,128768,4186,Veh,2.80486275
5400,128768,4187,Veh,5.612738
5401,128768,4188,Veh,58.4476535
5402,128768,4189,Veh,62.37493175
5403,128768,4190,Veh,7.59337575
5404,128768,4191,Veh,7.86189225
5405,128768,4192,Veh,5.242178
5406,128768,4920,Veh,6.05412325
5407,128768,4926,Veh,0.96814675
5408,128768,4928,Veh,0.05297
5409,128768,4929,Veh,1.9860665
5410,128768,4950,Veh,5.754812
5411,128768,4951,Veh,160.244551
5412,128768,4952,Veh,0.54258175
5413,128768,4954,Veh,3.20286225
5414,128768,4955,Veh,0.06393925
5415,128768,4956,Veh,22.4895145
5416,128768,4957,Veh,3.284164
5417,128768,42618,Veh,1.5865435
5418,128768,42620,Veh,7.1269745
5419,128768,42928,Veh,38.70644525
5420,128768,43404,Veh,3.0774715
5421,128768,43405,Veh,0.10539875
5422,128768,43407,Veh,8.843237
5423,128768,43500,Veh,2.571798
5424,128768,43511,Veh,0.040111
5425,128768,43513,Veh,2.21697425
5426,128768,51251,Veh,24.24668375
5427,128768,51271,Veh,35.12745275
5428,128768,52220,Veh,18.91619075
5429,128768,52733,Veh,2.49825575
5430,128768,65137,Veh,0.0742455
5431,128768,113906,Veh,48.45372
5432,128768,118515,Veh,31.22795625
5433,128768,119547,Veh,0.000624
5434,128768,119548,Veh,1.43523475
5435,128768,126254,Veh,9.66275925
5436,128768,126288,Veh,1.30609025
5437,128768,126857,Veh,1.27849675
5438,128768,127093,Veh,15.171739
5439,128768,127217,Veh,1.643996
5440,128768,127589,Veh,1.77994875
5441,128768,128299,Veh,0.05075375
5442,128768,128395,Veh,0.59850425
5443,128768,128917,Veh,25.70501075
5444,128768,129233,Veh,39.75699025
5445,128768,129456,Veh,33.5362235
5446,128768,150012,Veh,1.82657375
5447,128917,4032,Veh,0.00490575
5448,128917,4080,Veh,0.00049275
5449,128917,4100,Veh,0.202419
5450,128917,4101,Veh,0.09802425
5451,128917,4102,Veh,0.12507975
5452,128917,4103,Veh,0.01326625
5453,128917,4104,Veh,0.00635675
5454,128917,4108,Veh,0.00606175
5455,128917,4165,Veh,0.89224725
5456,128917,4166,Veh,0.01281425
5457,128917,4167,Veh,0.47488325
5458,128917,4168,Veh,0.56162425
5459,128917,4186,Veh,35.7936135
5460,128917,4187,Veh,242.9435493
5461,128917,4188,Veh,18.35841
5462,128917,4189,Veh,23.2370625
5463,128917,4190,Veh,1.080476
5464,128917,4191,Veh,1.92330025
5465,128917,4192,Veh,0.340007
5466,128917,4919,Veh,0.00729325
5467,128917,4920,Veh,0.23613025
5468,128917,4926,Veh,0.62311225
5469,128917,4928,Veh,16.0464595
5470,128917,4929,Veh,10.646999
5471,128917,4947,Veh,0.0772375
5472,128917,4949,Veh,0.00505375
5473,128917,4950,Veh,0.30398275
5474,128917,4951,Veh,3.57554375
5475,128917,4952,Veh,1.43607725
5476,128917,4954,Veh,0.4558025
5477,128917,4955,Veh,1.2115385
5478,128917,4956,Veh,2.302471
5479,128917,4957,Veh,0.0940855
5480,128917,4979,Veh,11.264523
5481,128917,4980,Veh,4.68177425
5482,128917,42618,Veh,5.49649775
5483,128917,42620,Veh,13.931282
