,trip_id,person_id,household_id,primary_purpose,trip_num,outbound,trip_count,destination,origin,tour_id,purpose,destination_logsum,depart,trip_mode,mode_choice_logsum,atap,btap,path_set
5054767,537815621,1639681,651968,school,1,False,1,95241,96269,67226952,home,,20.0,SHARED3FREE,0.6109967798594116,,,
5054964,537848811,1639782,651981,work,3,True,3,96656,96380,67231101,work,,12.0,SHARED3FREE,1.3063240490932029,,,
5054987,537850391,1639787,651984,school,3,False,4,95443,97137,67231298,othdiscr,18.42786237894114,19.0,SHARED3FREE,1.8461879883640029,,,
5055710,537942997,1640070,652073,atwork,1,False,1,98296,94978,67242874,work,,14.0,SHARED3FREE,2.554166017061419,,,
5056044,537979949,1640182,652116,univ,1,False,1,96885,95438,67247493,home,,13.0,SHARED3FREE,0.8192762820012841,,,
5057253,538126626,1640629,652244,work,2,True,2,96418,98325,67265828,work,,15.0,SHARED3FREE,1.3985614329829228,,,
5057519,538155297,1640717,652271,othdiscr,1,True,1,97653,98218,67269412,othdiscr,,16.0,SHARED3FREE,-1.1013639804144124,,,
5057649,538164941,1640746,652278,school,1,False,1,99306,93954,67270617,home,,10.0,SHARED3FREE,0.989923916738836,,,
5057852,538186277,1640811,652293,shopping,1,False,3,180809,95066,67273284,escort,41.17928804827164,15.0,SHARED3FREE,1.1801930267697895,,,
5058467,538260061,1641036,652344,univ,1,False,1,96410,93323,67282507,home,,21.0,SHARED3FREE,1.2980830595974198,,,
5059740,538415317,1641510,652434,atwork,1,False,2,95646,96001,67301914,escort,18.015487362307933,10.0,SHARED3FREE,1.3723762459279176,,,
5062245,538701045,1642381,652637,escort,1,False,1,95029,96904,67337630,home,,17.0,SHARED3FREE,0.4084192568926469,,,
5062517,538730214,1642470,652658,eatout,2,False,2,96648,98355,67341276,home,,11.0,SHARED3FREE,0.3731038749408248,,,
5062624,538742218,1642506,652665,school,2,True,2,96413,169790,67342777,school,,8.0,SHARED3FREE,0.933662230820668,,,
5062796,538760917,1642563,652676,school,1,False,1,96141,97265,67345114,home,,16.0,SHARED3FREE,0.4724279421188566,,,
5063366,538837669,1642797,652714,school,1,False,1,93323,97128,67354708,home,,11.0,SHARED3FREE,3.9852140056248655,,,
5063658,538872545,1642904,652750,atwork,1,True,1,93756,95193,67359068,atwork,,16.0,SHARED3FREE,2.3392539468427724,,,
5063710,538878077,1642920,652759,work,1,False,2,93178,98306,67359759,shopping,9.781331426330206,17.0,SHARED3FREE,0.9158853697848692,,,
5065278,539049669,1643444,652909,atwork,1,False,1,95211,97865,67381208,work,,13.0,SHARED3FREE,2.1831842948920888,,,
5066563,539199449,1643900,652990,school,1,True,1,96269,99228,67399931,school,,8.0,SHARED3FREE,-1.8599735125071055,,,
5066580,539201569,1643907,652990,escort,1,True,1,97147,96407,67400196,escort,,7.0,SHARED3FREE,0.8859194942638464,,,
5066709,539216377,1643953,652996,othdiscr,1,True,1,96179,97883,67402047,othdiscr,,13.0,SHARED3FREE,0.8025409575193183,,,
5066710,539216381,1643953,652996,othdiscr,1,False,3,96891,98632,67402047,eatout,30.92368350615313,16.0,SHARED3FREE,0.3867659786965541,,,
5066971,539248453,1644050,653030,eatout,1,False,1,98139,96759,67406056,home,,15.0,SHARED3FREE,0.9212881581318442,,,
5067292,539282175,1644152,653059,work,3,False,3,99335,96026,67410271,home,,18.0,SHARED3FREE,0.0511163493829161,,,
5067756,539341877,1644334,653089,work,1,False,1,97149,94473,67417734,home,,20.0,SHARED3FREE,0.8650393254218418,,,
5069906,539585902,1645078,653290,work,2,False,2,95905,96665,67448237,home,,20.0,SHARED3FREE,0.8216589744799905,,,
5070832,539709601,1645456,653363,atwork,1,True,1,96155,95098,67463700,atwork,,12.0,SHARED3FREE,2.1858556968993788,,,
5070833,539709605,1645456,653363,atwork,1,False,1,95058,99387,67463700,work,,12.0,SHARED3FREE,2.238402905586986,,,
5070872,539713494,1645467,653367,work,2,False,2,96127,148428,67464186,home,,17.0,SHARED3FREE,1.2735495925820792,,,
5071005,539729609,1645517,653383,atwork,1,True,1,95433,179858,67466201,atwork,,16.0,SHARED3FREE,2.34164098212152,,,
5071006,539729613,1645517,653383,atwork,1,False,1,96647,96869,67466201,work,,16.0,SHARED3FREE,2.3785169202510463,,,
5071086,539738430,1645543,653391,work,2,False,2,95213,95212,67467303,home,,13.0,SHARED3FREE,-0.2635498222735167,,,
5074559,540166674,1646849,653753,othdiscr,2,True,2,99550,97178,67520834,othdiscr,,16.0,SHARED3FREE,0.7370613226536087,,,
5074560,540166677,1646849,653753,othdiscr,1,False,2,97850,97136,67520834,othmaint,15.836616764150984,16.0,SHARED3FREE,0.3161247092252618,,,
5075211,540244802,1647087,653826,shopping,2,True,3,98139,98875,67530600,escort,17.16699815367289,9.0,SHARED3FREE,0.7543432595381258,,,
5075566,540284430,1647208,653860,othdiscr,2,False,2,95100,95097,67535553,home,,16.0,SHARED3FREE,4.035987194118098,,,
5075626,540291378,1647229,653865,shopping,2,True,2,96858,94185,67536422,shopping,,12.0,SHARED3FREE,0.7954173346418252,,,
5075972,540336581,1647367,653894,othdiscr,1,False,1,96634,96079,67542072,home,,17.0,SHARED3FREE,1.2999585306137753,,,
5076137,540356045,1647426,653908,work,1,False,1,96413,97081,67544505,home,,19.0,SHARED3FREE,1.0084620722663975,,,
5076748,540440684,1647685,653981,atwork,4,True,4,97129,95012,67555085,atwork,,10.0,SHARED3FREE,1.2708662043738133,,,
5076813,540447117,1647704,653989,othdiscr,1,False,1,96045,96174,67555889,home,,22.0,SHARED3FREE,1.3766119477288323,,,
5077165,540494134,1647847,654010,work,2,False,2,97633,96893,67561766,home,,23.0,SHARED3FREE,1.1559689208245476,,,
5078028,540595093,1648155,654090,school,1,False,1,95644,91800,67574386,home,,16.0,SHARED3FREE,0.7309376133937556,,,
5080704,540922545,1649154,654347,atwork,1,True,1,97606,180832,67615318,atwork,,11.0,SHARED3FREE,2.245149723213065,,,
5080705,540922549,1649154,654347,atwork,1,False,1,91800,96631,67615318,work,,11.0,SHARED3FREE,2.2852588045038384,,,
5081150,540979461,1649327,654382,othdiscr,1,False,1,96861,99090,67622432,home,,11.0,SHARED3FREE,0.1078873598920709,,,
5081975,541075345,1649619,654479,work,1,True,1,97735,97526,67634418,work,,6.0,SHARED3FREE,1.3712890326971017,,,
5082124,541102464,1649702,654495,othdiscr,4,False,4,96895,97603,67637807,home,,20.0,SHARED3FREE,2.552088617709211,,,
5082844,541197037,1649990,654549,work,1,False,1,98095,95658,67649629,home,,21.0,SHARED3FREE,-4.812547210982293,,,
5083009,541217274,1650052,654581,othdiscr,2,True,2,98136,97877,67652159,othdiscr,,21.0,SHARED3FREE,1.4865505040871945,,,
5083068,541223605,1650071,654589,work,1,False,1,95066,97526,67652950,home,,16.0,SHARED3FREE,1.1889858551062062,,,
5085398,541514917,1650960,654820,atwork,1,False,1,96883,99203,67689364,work,,13.0,SHARED3FREE,1.1710992132349298,,,
5088409,541881901,1652078,655117,work,1,False,1,97832,96380,67735237,home,,17.0,SHARED3FREE,1.4400478386159097,,,
5088604,541911657,1652169,655143,othmaint,1,True,1,98319,95912,67738957,othmaint,,9.0,SHARED3FREE,1.595506828610376,,,
5088855,541949797,1652285,655173,work,1,False,1,95670,99164,67743724,home,,20.0,SHARED3FREE,1.1316677575645868,,,
5088981,541962917,1652325,655181,work,1,False,1,96038,98937,67745364,home,,15.0,SHARED3FREE,1.3634649687068234,,,
5090715,542190877,1653020,655374,work,1,False,1,96269,95252,67773859,home,,16.0,SHARED3FREE,1.2092656474354515,,,
5090773,542198964,1653045,655380,othdiscr,4,True,4,96886,96631,67774870,othdiscr,,16.0,SHARED3FREE,0.2310010028016408,,,
5090774,542198965,1653045,655380,othdiscr,1,False,1,96167,97417,67774870,home,,20.0,SHARED3FREE,-0.7283894505204884,,,
5090822,542206556,1653068,655386,school,4,True,4,97613,98588,67775819,school,,12.0,SHARED3FREE,-2.388289850014728,,,
5090931,542216725,1653099,655394,school,1,False,1,180588,96408,67777090,home,,20.0,SHARED3FREE,-2.505039995309714,,,
5091322,542266909,1653252,655460,school,1,False,1,95239,95194,67783363,home,,17.0,SHARED3FREE,0.8989163341109211,,,
5092308,542368653,1653562,655596,work,1,False,1,97634,97411,67796081,home,,11.0,SHARED3FREE,1.193125320630117,,,
5092521,542391809,1653633,655627,atwork,1,True,1,97140,97399,67798976,atwork,,10.0,SHARED3FREE,2.0977789391955035,,,
5092863,542425333,1653735,655686,univ,1,False,1,99359,96636,67803166,home,,16.0,SHARED3FREE,0.5683741804555515,,,
5093038,542444309,1653793,655712,othdiscr,1,False,1,98296,94965,67805538,home,,20.0,SHARED3FREE,1.3258795120524702,,,
5094904,542626083,1654347,655913,shopping,3,True,3,97124,95938,67828260,shopping,,19.0,SHARED3FREE,1.323311300181666,,,
5094968,542633157,1654371,655918,othdiscr,1,False,1,95126,99031,67829144,home,,18.0,SHARED3FREE,-0.2722266861465959,,,
5095260,542663850,1654462,655955,work,2,True,2,97625,95672,67832981,work,,8.0,SHARED3FREE,1.0726460620005709,,,
5095462,542683530,1654522,655976,work,2,True,2,96636,98294,67835441,work,,11.0,SHARED3FREE,1.1223317887932462,,,
5095660,542703213,1654582,655996,work,1,False,1,97592,97617,67837901,home,,18.0,SHARED3FREE,-3.162914395823288,,,
5095781,542713961,1654615,656006,othmaint,1,True,1,95939,96892,67839245,othmaint,,21.0,SHARED3FREE,0.4746043829876773,,,
5095791,542714137,1654616,656006,escort,1,True,1,96088,96855,67839267,escort,,21.0,SHARED3FREE,0.2737262877022493,,,
5096776,542810077,1654908,656122,school,1,False,1,95233,97867,67851259,home,,15.0,SHARED3FREE,0.8608965068428347,,,
5096808,542813421,1654918,656127,work,1,False,1,180809,97624,67851677,home,,15.0,SHARED3FREE,0.711651663173251,,,
5097587,542892185,1655159,656216,atwork,1,True,3,99238,97769,67861523,work,22.6149027016368,12.0,SHARED3FREE,2.1953033599488854,,,
5097610,542894042,1655164,656218,school,2,True,2,93323,97769,67861755,school,,8.0,SHARED3FREE,-2.6151812755816786,,,
5098330,542961351,1655369,656294,work,3,False,3,95440,99458,67870168,home,,19.0,SHARED3FREE,1.0838229218860302,,,
5098459,542975013,1655411,656306,othdiscr,1,False,1,96761,151878,67871876,home,,20.0,SHARED3FREE,-0.4479790898604817,,,
5098604,542989797,1655456,656316,othmaint,1,False,3,98018,96187,67873724,shopping,16.894465602836203,10.0,SHARED3FREE,1.4508164291702887,,,
5098613,542990103,1655457,656316,othdiscr,3,False,3,95017,96421,67873762,home,,6.0,SHARED3FREE,-1.2032629033627258,,,
5098745,543004579,1655501,656329,school,3,True,3,91807,98109,67875572,school,,10.0,SHARED3FREE,-2.3644073916135766,,,
5098761,543005625,1655504,656329,work,1,True,2,96178,94201,67875703,shopping,16.58380531546836,8.0,SHARED3FREE,1.0828263388615214,,,
5098830,543012601,1655526,656336,escort,1,True,1,95649,176058,67876575,escort,,6.0,SHARED3FREE,0.6060347635275776,,,
5099362,543062917,1655679,656400,othdiscr,1,False,1,97400,96663,67882864,home,,21.0,SHARED3FREE,-0.1772229714666635,,,
5099654,543091893,1655767,656432,work,1,False,4,97735,93190,67886486,othmaint,6.176411281778451,14.0,SHARED3FREE,-2.687068896456364,,,
5099885,543117103,1655844,656459,shopping,3,False,4,97849,96630,67889637,othmaint,19.759017795080062,11.0,SHARED3FREE,0.497475659939039,,,
5101553,543292565,1656379,656642,univ,1,False,3,94469,97424,67911570,shopping,16.95872183160356,19.0,SHARED3FREE,0.9956215434298816,,,
5101681,543305745,1656419,656655,work,1,True,1,97831,99387,67913218,work,,8.0,SHARED3FREE,1.4145063691423272,,,
5101827,543324333,1656476,656676,othdiscr,1,False,3,99048,95917,67915541,eatout,14.990603589937434,9.0,SHARED3FREE,0.4826325039650762,,,
5103713,543519209,1657070,656913,school,1,True,1,95654,97265,67939901,school,,7.0,SHARED3FREE,1.03354153093016,,,
5104895,543639257,1657436,657068,school,1,True,2,95031,95513,67954907,escort,24.63502766928652,13.0,SHARED3FREE,1.0044182502158208,,,
5105286,543682344,1657568,657112,atwork,4,False,4,97691,97269,67960292,work,,13.0,SHARED3FREE,4.76128683773343,,,
5105604,543717061,1657673,657139,work,1,False,4,99153,98552,67964632,shopping,17.488433922128813,16.0,SHARED3FREE,0.5448588584982034,,,
5105651,543721057,1657686,657152,eatout,1,True,1,94070,95646,67965132,eatout,,15.0,SHARED3FREE,0.7035869696076413,,,
5105865,543744614,1657757,657184,work,2,False,3,98535,98164,67968076,othdiscr,18.117814874029115,19.0,SHARED3FREE,1.1905447957173032,,,
5106012,543762993,1657814,657199,atwork,1,True,1,97136,98218,67970374,atwork,,13.0,SHARED3FREE,1.7296629533109034,,,
5106246,543787577,1657888,657248,work,1,True,1,94967,97636,67973447,work,,5.0,SHARED3FREE,1.0237586003926915,,,
5109084,544091241,1658814,657578,school,1,True,1,94270,96639,68011405,school,,8.0,SHARED3FREE,-1.8727630082433944,,,
5109090,544092177,1658817,657578,othdiscr,1,True,1,95182,95060,68011522,othdiscr,,18.0,SHARED3FREE,0.5004834508700192,,,
5109091,544092181,1658817,657578,othdiscr,1,False,2,99237,169713,68011522,eatout,21.9460239805901,22.0,SHARED3FREE,0.3466021219183948,,,
5109226,544106349,1658860,657586,shopping,1,False,1,98218,96636,68013293,home,,16.0,SHARED3FREE,1.0875805306169348,,,
5109280,544112577,1658879,657605,shopping,1,True,1,95281,98544,68014072,shopping,,16.0,SHARED3FREE,0.3791248128164655,,,
5109537,544138936,1658960,657674,eatout,4,False,4,94948,162554,68017366,home,,16.0,SHARED3FREE,0.4194172716757395,,,
5110216,544207094,1659167,657767,work,2,False,2,96081,96062,68025886,home,,18.0,SHARED3FREE,1.337877043342917,,,
5111117,544299962,1659451,657860,atwork,2,True,2,97841,97883,68037495,atwork,,10.0,SHARED3FREE,2.106632785671453,,,
5111118,544299965,1659451,657860,atwork,1,False,1,92145,94661,68037495,work,,13.0,SHARED3FREE,2.276161164604919,,,
5112154,544403826,1659767,657947,school,2,True,2,98113,162555,68050478,school,,7.0,SHARED3FREE,1.61988990106549,,,
5112295,544418261,1659811,657957,school,1,False,1,94947,97612,68052282,home,,15.0,SHARED3FREE,1.2108524316445093,,,
5113364,544546114,1660201,658066,atwork,2,True,2,96078,96866,68068264,atwork,,12.0,SHARED3FREE,1.918054424390215,,,
5113833,544592821,1660343,658116,work,1,False,1,99656,93805,68074102,home,,16.0,SHARED3FREE,-4.1922203754007095,,,
5113944,544606265,1660384,658144,work,1,True,1,180810,97129,68075783,work,,6.0,SHARED3FREE,1.0517427248405762,,,
5114400,544653173,1660527,658206,work,1,False,2,96405,95656,68081646,othmaint,9.374026655478255,10.0,SHARED3FREE,-1.12160470044996,,,
5114787,544693061,1660649,658247,atwork,1,False,1,95912,99358,68086632,work,,11.0,SHARED3FREE,1.705252051337354,,,
5116365,544852201,1661134,658393,school,1,True,1,97845,96886,68106525,school,,12.0,SHARED3FREE,-2.364143932547737,,,
5116367,544852353,1661135,658393,escort,1,True,1,95513,95060,68106544,escort,,11.0,SHARED3FREE,0.4702597211516728,,,
5116418,544856621,1661148,658396,escort,1,False,2,99126,94967,68107077,social,12.636693853464228,9.0,SHARED3FREE,-0.0065084147618671,,,
5116606,544877853,1661212,658414,work,1,False,1,99203,98299,68109731,home,,18.0,SHARED3FREE,0.8887233696830044,,,
5116645,544882970,1661228,658417,atwork,2,True,2,98018,99329,68110371,atwork,,16.0,SHARED3FREE,2.3174191397380786,,,
5116646,544882973,1661228,658417,atwork,1,False,1,91896,96110,68110371,work,,18.0,SHARED3FREE,2.5078346347983214,,,
5116667,544885821,1661237,658421,escort,1,False,1,92505,97845,68110727,home,,21.0,SHARED3FREE,-0.2724752203852904,,,
5116848,544903438,1661290,658437,work,2,False,2,97306,95942,68112929,home,,18.0,SHARED3FREE,0.7205543327508234,,,
5116892,544907701,1661303,658441,work,1,False,4,169713,96097,68113462,eatout,20.35916071160424,18.0,SHARED3FREE,-0.333848204554132,,,
5117092,544929955,1661371,658469,shopping,3,True,3,97850,95436,68116244,shopping,,9.0,SHARED3FREE,0.6401616527449574,,,
5117508,544970349,1661494,658499,work,1,False,1,95194,96869,68121293,home,,13.0,SHARED3FREE,1.0289463059621484,,,
5117858,545006893,1661606,658530,othdiscr,1,False,1,98627,99090,68125861,home,,20.0,SHARED3FREE,-1.4238504740382674,,,
5119119,545131662,1661986,658637,school,2,False,2,98301,96037,68141457,home,,17.0,SHARED3FREE,0.2038524883667694,,,
5119364,545159085,1662071,658660,othdiscr,1,False,1,97841,96899,68144885,home,,20.0,SHARED3FREE,-0.8796684259799795,,,
5120096,545232833,1662295,658725,escort,1,True,1,95431,98154,68154104,escort,,8.0,SHARED3FREE,0.6025489335452049,,,
5120743,545300033,1662500,658786,atwork,1,True,1,96175,96886,68162504,atwork,,14.0,SHARED3FREE,1.3218061120528308,,,
5120746,545300317,1662500,658786,work,1,False,1,96404,93024,68162539,home,,16.0,SHARED3FREE,0.9967143486348334,,,
5121493,545372085,1662719,658857,univ,1,False,1,96174,99306,68171510,home,,15.0,SHARED3FREE,-0.5065764575679478,,,
5121533,545375473,1662730,658860,atwork,1,True,1,97620,97430,68171934,atwork,,13.0,SHARED3FREE,1.0687773762943524,,,
5121700,545391961,1662780,658877,othdiscr,1,True,2,94804,99126,68173995,eatout,10.894589035020852,8.0,SHARED3FREE,-0.3459646071795469,,,
5121706,545392897,1662783,658877,escort,1,True,1,97841,179186,68174112,escort,,11.0,SHARED3FREE,0.5963972124645843,,,
5121791,545401669,1662809,658883,work,1,False,1,97147,99047,68175208,home,,19.0,SHARED3FREE,1.2770250270168892,,,
5121854,545412493,1662842,658891,work,1,False,1,95426,96164,68176561,home,,18.0,SHARED3FREE,0.9302233689538888,,,
5123033,545526309,1663189,659010,work,1,False,2,98323,96654,68190788,escort,17.48015258553188,18.0,SHARED3FREE,2.846834774431352,,,
5123475,545570397,1663324,659072,othdiscr,1,False,1,93611,95029,68196299,home,,7.0,SHARED3FREE,-0.0790424415138323,,,
5125008,545722261,1663787,659219,othdiscr,1,False,1,95666,99577,68215282,home,,8.0,SHARED3FREE,-2.004826362374778,,,
5125126,545736101,1663829,659228,atwork,1,False,1,94963,96890,68217012,work,,12.0,SHARED3FREE,1.7821336027133463,,,
5125394,545760965,1663905,659247,othdiscr,1,False,1,98801,97139,68220120,home,,17.0,SHARED3FREE,-1.4875936588198324,,,
5126223,545851685,1664181,659304,work,1,False,2,94337,95931,68231460,escort,17.831190356646918,17.0,SHARED3FREE,1.4432636359896815,,,
5127320,545970469,1664544,659445,atwork,1,False,1,93990,95653,68246308,work,,14.0,SHARED3FREE,1.2217064258527273,,,
5127527,545993377,1664613,659465,work,1,True,1,96168,180832,68249172,work,,8.0,SHARED3FREE,0.3411366091487388,,,
5127584,545998721,1664630,659469,escort,1,True,1,96418,95658,68249840,escort,,14.0,SHARED3FREE,0.7646516637811461,,,
5127601,545999949,1664633,659470,work,1,False,1,97423,97081,68249993,home,,6.0,SHARED3FREE,1.0225366128970237,,,
5127641,546003481,1664644,659473,school,1,True,1,95938,95649,68250435,school,,7.0,SHARED3FREE,1.4008743070493674,,,
5127646,546003633,1664645,659473,escort,1,True,1,96890,97845,68250454,escort,,5.0,SHARED3FREE,0.6304545700931521,,,
5127680,546005517,1664650,659474,work,1,False,1,96861,93765,68250689,home,,16.0,SHARED3FREE,1.3275448824664318,,,
5127787,546015949,1664682,659482,univ,1,False,3,97135,96062,68251993,escort,17.706117053473044,16.0,SHARED3FREE,1.9993977448282607,,,
5128188,546051437,1664790,659508,work,1,False,1,97735,94223,68256429,home,,16.0,SHARED3FREE,-1.444891104553583,,,
5128598,546094917,1664923,659536,social,1,False,1,98665,97417,68261864,home,,20.0,SHARED3FREE,-0.3083884219508511,,,
5128600,546094997,1664923,659536,school,1,False,1,98428,97603,68261874,home,,16.0,SHARED3FREE,0.5934234966363756,,,
5128916,546139934,1665060,659564,school,2,False,2,180831,97633,68267491,home,,19.0,SHARED3FREE,-2.1051836700998696,,,
5129404,546192901,1665222,659622,escort,1,False,3,97619,96893,68274112,othmaint,12.497635377295673,19.0,SHARED3FREE,-0.1590844092864727,,,
5129505,546203237,1665253,659628,school,1,False,2,94538,97444,68275404,othmaint,16.0343429564535,15.0,SHARED3FREE,1.9560973424459611,,,
5129710,546221753,1665310,659651,escort,1,True,1,96416,98310,68277719,escort,,14.0,SHARED3FREE,0.6556723852823294,,,
5130542,546298617,1665544,659739,atwork,1,True,1,97393,98802,68287327,atwork,,10.0,SHARED3FREE,1.2216172915676131,,,
5131086,546364345,1665744,659789,work,1,True,1,96902,96636,68295543,work,,7.0,SHARED3FREE,1.3040213774699736,,,
